time,accel_z,velocity,altitude
0.0,0.0,0.0,0.0
0.0010000342759211,0.0,0.0,0.0
0.0020000685518423,0.0,0.0,0.0
0.0030001028277634,0.0,0.0,0.0
0.0040001371036846,0.0,0.0,0.0
0.0050001713796058,0.0,0.0,0.0
0.0060002056555269,0.0,0.0,0.0
0.0070002399314481,0.0,0.0,0.0
0.0080002742073693,0.0,0.0,0.0
0.0090003084832904,0.0,0.0,0.0
0.0100003427592116,0.0,0.0,0.0
0.0110003770351328,0.0,0.0,0.0
0.0120004113110539,0.0,0.0,0.0
0.0130004455869751,0.0,0.0,0.0
0.0140004798628963,0.0,0.0,0.0
0.0150005141388174,0.0,0.0,0.0
0.0160005484147386,0.0,0.0,0.0
0.0170005826906598,0.0,0.0,0.0
0.0180006169665809,0.0,0.0,0.0
0.0190006512425021,0.0,0.0,0.0
0.0200006855184233,0.0,0.0,0.0
0.0210007197943444,0.0,0.0,0.0
0.0220007540702656,0.0,0.0,0.0
0.0230007883461868,0.0,0.0,0.0
0.0240008226221079,0.0,0.0,0.0
0.0250008568980291,0.0,0.0,0.0
0.0260008911739503,0.0,0.0,0.0
0.0270009254498714,0.0,0.0,0.0
0.0280009597257926,0.0,0.0,0.0
0.0290009940017137,0.0,0.0,0.0
0.0300010282776349,0.0,0.0,0.0
0.0310010625535561,0.0,0.0,0.0
0.0320010968294772,0.0,0.0,0.0
0.0330011311053984,0.0,0.0,0.0
0.0340011653813196,0.0,0.0,0.0
0.0350011996572407,0.0,0.0,0.0
0.0360012339331619,0.0,0.0,0.0
0.0370012682090831,0.0,0.0,0.0
0.0380013024850042,0.0,0.0,0.0
0.0390013367609254,0.0,0.0,0.0
0.0400013710368466,0.0,0.0,0.0
0.0410014053127677,0.0,0.0,0.0
0.0420014395886889,0.0,0.0,0.0
0.0430014738646101,0.0,0.0,0.0
