ts,height,velocity,acceleration
33.179,5230.25634765625,2.640653610229492,-9.971610069274902
33.189,5230.25439453125,2.511622667312622,-9.971610069274902
33.199,5230.2509765625,2.3825790882110596,-9.981134414672852
33.209,5230.24658203125,2.2537341117858887,-9.971610069274902
33.219,5230.24658203125,2.131305456161499,-9.971610069274902
33.229,5230.2490234375,2.012070417404175,-9.971610069274902
33.239,5230.25,1.8928190469741821,-9.971610069274902
33.249,5230.27099609375,1.7955243587493896,-9.971610069274902
33.259,5230.29931640625,1.7072113752365112,-9.971610069274902
33.269,5230.326171875,1.6183010339736938,-9.971610069274902
33.279,5230.3515625,1.5288256406784058,-9.971610069274902
33.289,5230.36669921875,1.4294066429138184,-9.971610069274902
33.299,5230.365234375,1.3140133619308472,-9.971610069274902
33.309,5230.35693359375,1.192420244216919,-9.971610069274902
33.319,5230.353515625,1.0772993564605713,-9.971610069274902
33.329,5230.34912109375,0.9622774720191956,-9.971610069274902
33.339,5230.34375,0.8473755717277527,-9.971610069274902
33.349,5230.3193359375,0.7138195633888245,-9.971610069274902
33.359,5230.3125,0.5996235013008118,-9.971610069274902
33.369,5230.30419921875,0.4857058525085449,-9.962085723876953
33.379,5230.2919921875,0.36883729696273804,-9.962085723876953
33.389,5230.279296875,0.25225818157196045,-9.962085723876953
33.399,5230.2685546875,0.13914340734481812,-9.962085723876953
33.409,5230.25390625,0.023227354511618614,-9.952561378479004
33.419,5230.23828125,-0.0923362672328949,-9.952561378479004
33.429,5230.2216796875,-0.20753706991672516,-9.952561378479004
33.439,5230.20751953125,-0.3192027807235718,-9.952561378479004
33.449,5230.1923828125,-0.43062305450439453,-9.962085723876953
33.459,5230.1767578125,-0.5416921973228455,-9.962085723876953
33.469,5230.18115234375,-0.6304585933685303,-9.952561378479004
33.479,5230.1845703125,-0.7194914817810059,-9.971610069274902
33.489,5230.18701171875,-0.8085790872573853,-9.971610069274902
33.499,5230.1884765625,-0.897700309753418,-9.971610069274902
33.509,5230.1923828125,-0.9837077856063843,-9.971610069274902
33.519,5230.1953125,-1.0696858167648315,-9.962085723876953
33.529,5230.197265625,-1.1557081937789917,-9.962085723876953
33.539,5230.18896484375,-1.2510218620300293,-9.952561378479004
33.549,5230.18017578125,-1.3461357355117798,-9.952561378479004
33.559,5230.17041015625,-1.4410392045974731,-9.952561378479004
33.569,5230.16015625,-1.5357112884521484,-9.952561378479004
33.579,5230.1494140625,-1.6301521062850952,-9.952561378479004
33.589,5230.1376953125,-1.724340558052063,-9.952561378479004
33.599,5230.12548828125,-1.8181602954864502,-9.943037033081055
33.609,5230.103515625,-1.9210598468780518,-9.943037033081055
33.619,5230.09033203125,-2.014101028442383,-9.943037033081055
33.629,5230.076171875,-2.107028007507324,-9.962085723876953
33.639,5230.0673828125,-2.1934103965759277,-9.962085723876953
33.649,5230.0517578125,-2.285801649093628,-9.962085723876953
33.659,5230.04150390625,-2.3716187477111816,-9.962085723876953
33.669,5230.03662109375,-2.450831174850464,-9.952561378479004
33.679,5230.03125,-2.529930353164673,-9.952561378479004
33.689,5230.01318359375,-2.6213769912719727,-9.952561378479004
33.699,5229.99462890625,-2.712413787841797,-9.952561378479004
33.709,5229.9755859375,-2.8029353618621826,-9.943037033081055
33.719,5229.97998046875,-2.868144989013672,-9.943037033081055
33.729,5229.9599609375,-2.859565019607544,0
33.739,5229.96435546875,-2.8250045776367188,0
33.749,5229.95703125,-2.8029632568359375,0
33.759,5229.95068359375,-2.7807769775390625,0
33.769,5229.9443359375,-2.758456230163574,0
33.779,5229.9384765625,-2.736011505126953,0
33.789,5229.94482421875,-2.701037883758545,0
33.799,5229.939453125,-2.6786186695098877,0
33.809,5229.93115234375,-2.6592206954956055,0
33.819,5229.92333984375,-2.6396563053131104,0
33.829,5229.9130859375,-2.623049259185791,0
33.839,5229.90283203125,-2.6062228679656982,0
33.849,5229.89013671875,-2.592268705368042,0
33.859,5229.880859375,-2.5749614238739014,0
33.869,5229.87158203125,-2.5574560165405273,0
33.879,5229.86328125,-2.5397627353668213,0
33.889,5229.85498046875,-2.5218920707702637,0
33.899,5229.8408203125,-2.5100457668304443,0
33.909,5229.82763671875,-2.49790620803833,0
33.919,5229.814453125,-2.4854838848114014,0
33.929,5229.8017578125,-2.472778558731079,0
33.939,5229.79541015625,-2.453601121902466,0
33.949,5229.78369140625,-2.4404983520507812,0
33.959,5229.77197265625,-2.4271442890167236,0
33.969,5229.7548828125,-2.4197375774383545,0
33.979,5229.73779296875,-2.411963701248169,0
33.989,5229.7216796875,-2.4038331508636475,0
33.999,5229.703125,-2.398486614227295,0
34.009,5229.6845703125,-2.3927412033081055,0
34.019,5229.66650390625,-2.386597156524658,0
34.029,5229.64892578125,-2.3800647258758545,0
