ts,id,T,P
40.484,BARO0,36.46,52369
40.494,BARO0,36.45,52375
40.504,BARO0,36.44,52368
40.514,BARO0,36.42,52383
40.524,BARO0,36.4,52391
40.534,BARO0,36.39,52393
40.544,BARO0,36.37,52374
40.554,BARO0,36.36,52404
40.564,BARO0,36.34,52404
40.574,BARO0,36.32,52405
40.584,BARO0,36.3,52414
40.594,BARO0,36.3,52399
40.604,BARO0,36.28,52397
40.614,BARO0,36.27,52404
40.624,BARO0,36.26,52406
40.634,BARO0,36.26,52397
40.644,BARO0,36.25,52415
40.654,BARO0,36.22,52443
40.664,BARO0,36.21,52446
40.674,BARO0,36.22,52419
40.684,BARO0,36.2,52433
40.694,BARO0,36.18,52439
40.704,BARO0,36.18,52443
40.714,BARO0,36.18,52443
40.724,BARO0,36.16,52446
40.734,BARO0,36.16,52476
40.744,BARO0,36.14,52436
40.754,BARO0,36.13,52431
40.764,BARO0,36.12,52433
40.774,BARO0,36.1,52454
40.784,BARO0,36.09,52474
40.794,BARO0,36.09,52457
40.804,BARO0,36.09,52471
40.814,BARO0,36.08,52449
40.824,BARO0,36.09,52480
40.834,BARO0,36.06,52447
40.844,BARO0,36.04,52437
40.854,BARO0,36.04,52459
40.864,BARO0,36.02,52453
40.874,BARO0,36.03,52443
40.884,BARO0,36,52448
40.894,BARO0,35.99,52442
40.904,BARO0,35.98,52440
40.914,BARO0,35.97,52453
40.924,BARO0,35.95,52466
40.934,BARO0,35.93,52446
40.944,BARO0,35.93,52463
40.954,BARO0,35.94,52466
40.964,BARO0,35.92,52481
40.974,BARO0,35.9,52484
40.984,BARO0,35.88,52482
40.994,BARO0,35.87,52479
41.004,BARO0,35.86,52490
41.014,BARO0,35.85,52473
41.024,BARO0,35.82,52515
41.034,BARO0,35.82,52521
41.044,BARO0,35.82,52514
41.054,BARO0,35.8,52511
41.064,BARO0,35.81,52498
41.074,BARO0,35.79,52505
41.084,BARO0,35.77,52515
41.094,BARO0,35.77,52509
41.104,BARO0,35.77,52525
41.114,BARO0,35.75,52505
41.124,BARO0,35.74,52500
41.134,BARO0,35.74,52516
41.144,BARO0,35.73,52519
41.154,BARO0,35.71,52522
41.164,BARO0,35.71,52520
41.174,BARO0,35.69,52529
41.184,BARO0,35.68,52521
41.194,BARO0,35.67,52500
41.204,BARO0,35.67,52533
41.214,BARO0,35.66,52524
41.224,BARO0,35.66,52508
41.234,BARO0,35.61,52504
41.244,BARO0,35.62,52496
41.254,BARO0,35.57,52520
41.264,BARO0,35.56,52519
41.274,BARO0,35.5,52491
41.284,BARO0,35.51,52518
41.294,BARO0,35.5,52514
41.304,BARO0,35.47,52504
41.314,BARO0,35.44,52527
41.324,BARO0,35.44,52504
41.334,BARO0,35.42,52493
41.344,BARO0,35.4,52503
41.354,BARO0,35.38,52452
41.364,BARO0,35.35,52447
41.374,BARO0,35.33,52418
41.384,BARO0,35.32,52431
41.394,BARO0,35.3,52434
41.404,BARO0,35.28,52439
41.414,BARO0,35.28,52437
41.424,BARO0,35.24,52449
41.434,BARO0,35.25,52491
41.444,BARO0,35.23,52501
41.454,BARO0,35.22,52500
41.464,BARO0,35.21,52505
41.474,BARO0,35.2,52514
41.484,BARO0,35.17,52518
41.494,BARO0,35.15,52545
41.504,BARO0,35.14,52529
41.514,BARO0,35.13,52540
41.524,BARO0,35.11,52553
41.534,BARO0,35.12,52527
41.544,BARO0,35.09,52549
41.554,BARO0,35.08,52555
41.564,BARO0,35.08,52568
41.574,BARO0,35.05,52554
41.584,BARO0,35.03,52563
41.594,BARO0,35.02,52572
41.604,BARO0,35.01,52592
41.614,BARO0,34.99,52534
41.624,BARO0,34.97,52564
41.634,BARO0,34.94,52576
41.644,BARO0,34.95,52591
41.654,BARO0,34.92,52556
41.664,BARO0,34.9,52576
41.674,BARO0,34.92,52567
41.684,BARO0,34.88,52573
41.694,BARO0,34.86,52571
41.704,BARO0,34.85,52535
41.714,BARO0,34.85,52559
41.724,BARO0,34.83,52519
41.734,BARO0,34.82,52517
41.744,BARO0,34.8,52518
41.754,BARO0,34.8,52500
41.764,BARO0,34.77,52510
41.774,BARO0,34.74,52515
41.784,BARO0,34.74,52521
41.794,BARO0,34.73,52515
41.804,BARO0,34.72,52507
41.814,BARO0,34.72,52507
41.824,BARO0,34.71,52536
41.834,BARO0,34.69,52518
41.844,BARO0,34.67,52551
41.854,BARO0,34.66,52544
41.864,BARO0,34.66,52558
41.874,BARO0,34.66,52562
41.884,BARO0,34.65,52569
41.894,BARO0,34.64,52557
41.904,BARO0,34.64,52577
41.914,BARO0,34.64,52573
41.924,BARO0,34.62,52604
41.934,BARO0,34.61,52598
41.944,BARO0,34.62,52611
41.954,BARO0,34.6,52618
41.964,BARO0,34.6,52622
41.974,BARO0,34.59,52621
41.984,BARO0,34.58,52620
41.994,BARO0,34.58,52625
42.004,BARO0,34.57,52630
42.014,BARO0,34.57,52628
42.024,BARO0,34.57,52647
42.034,BARO0,34.55,52652
42.044,BARO0,34.55,52650
42.054,BARO0,34.51,52631
42.064,BARO0,34.52,52648
42.074,BARO0,34.53,52657
42.084,BARO0,34.52,52641
42.094,BARO0,34.51,52652
42.104,BARO0,34.5,52641
42.114,BARO0,34.49,52636
42.124,BARO0,34.47,52672
42.134,BARO0,34.47,52664
42.144,BARO0,34.45,52656
42.154,BARO0,34.46,52626
42.164,BARO0,34.45,52671
42.174,BARO0,34.43,52640
42.184,BARO0,34.43,52668
42.194,BARO0,34.42,52670
42.204,BARO0,34.4,52637
42.214,BARO0,34.42,52648
42.224,BARO0,34.38,52665
42.234,BARO0,34.38,52679
42.244,BARO0,34.37,52657
42.254,BARO0,34.38,52679
42.264,BARO0,34.34,52703
42.274,BARO0,34.34,52690
42.284,BARO0,34.34,52686
42.294,BARO0,34.31,52693
42.304,BARO0,34.29,52705
42.314,BARO0,34.29,52716
42.324,BARO0,34.28,52699
42.334,BARO0,34.29,52691
42.344,BARO0,34.27,52707
42.354,BARO0,34.27,52712
42.364,BARO0,34.24,52719
42.374,BARO0,34.23,52719
42.384,BARO0,34.21,52716
42.394,BARO0,34.21,52707
42.404,BARO0,34.2,52713
42.414,BARO0,34.18,52717
42.424,BARO0,34.15,52714
42.434,BARO0,34.13,52721
42.444,BARO0,34.14,52759
42.454,BARO0,34.11,52734
42.464,BARO0,34.12,52759
42.474,BARO0,34.1,52755
42.484,BARO0,34.07,52760
42.494,BARO0,34.06,52778
42.504,BARO0,34.04,52786
42.514,BARO0,34.02,52804
42.524,BARO0,34.03,52786
42.534,BARO0,34.01,52797
42.544,BARO0,33.99,52780
42.554,BARO0,33.96,52769
42.564,BARO0,33.96,52790
42.574,BARO0,33.94,52770
42.584,BARO0,33.94,52786
42.594,BARO0,33.92,52806
42.604,BARO0,33.9,52750
42.614,BARO0,33.89,52772
42.624,BARO0,33.87,52788
42.634,BARO0,33.85,52810
42.644,BARO0,33.82,52798
42.654,BARO0,33.79,52787
42.664,BARO0,33.77,52791
42.674,BARO0,33.75,52781
42.684,BARO0,33.74,52778
42.694,BARO0,33.71,52791
42.704,BARO0,33.67,52755
42.714,BARO0,33.67,52814
42.724,BARO0,33.65,52784
42.734,BARO0,33.62,52802
42.744,BARO0,33.59,52792
42.754,BARO0,33.58,52795
42.764,BARO0,33.54,52803
42.774,BARO0,33.5,52804
42.784,BARO0,33.5,52801
42.794,BARO0,33.49,52801
42.804,BARO0,33.46,52809
42.814,BARO0,33.45,52822
42.824,BARO0,33.42,52830
42.834,BARO0,33.4,52841
42.844,BARO0,33.38,52829
42.854,BARO0,33.37,52822
42.864,BARO0,33.35,52831
42.874,BARO0,33.32,52834
42.884,BARO0,33.3,52832
42.894,BARO0,33.27,52845
42.904,BARO0,33.26,52847
42.914,BARO0,33.23,52850
42.924,BARO0,33.23,52828
42.934,BARO0,33.22,52828
42.944,BARO0,33.18,52826
42.954,BARO0,33.17,52841
42.964,BARO0,33.14,52851
42.974,BARO0,33.13,52857
42.984,BARO0,33.11,52861
42.994,BARO0,33.08,52831
43.004,BARO0,33.06,52860
43.014,BARO0,33.05,52827
43.024,BARO0,33.01,52845
43.034,BARO0,33.03,52853
43.044,BARO0,33.01,52853
43.054,BARO0,32.99,52856
43.064,BARO0,32.96,52861
43.074,BARO0,32.95,52865
43.084,BARO0,32.93,52867
43.094,BARO0,32.91,52881
43.104,BARO0,32.9,52854
43.114,BARO0,32.86,52864
43.124,BARO0,32.87,52870
43.134,BARO0,32.85,52850
43.144,BARO0,32.83,52844
43.154,BARO0,32.82,52843
43.164,BARO0,32.8,52877
43.174,BARO0,32.78,52871
43.184,BARO0,32.76,52870
43.194,BARO0,32.74,52858
43.204,BARO0,32.72,52869
43.214,BARO0,32.7,52845
43.224,BARO0,32.7,52825
43.234,BARO0,32.68,52806
43.244,BARO0,32.65,52783
43.254,BARO0,32.63,52781
43.264,BARO0,32.6,52766
43.274,BARO0,32.6,52775
43.284,BARO0,32.56,52771
43.294,BARO0,32.55,52799
43.304,BARO0,32.54,52815
43.314,BARO0,32.53,52837
43.324,BARO0,32.52,52862
43.334,BARO0,32.52,52888
43.344,BARO0,32.51,52885
43.354,BARO0,32.49,52916
43.364,BARO0,32.47,52901
43.374,BARO0,32.46,52895
43.384,BARO0,32.43,52877
43.394,BARO0,32.4,52886
43.404,BARO0,32.37,52915
43.414,BARO0,32.39,52899
43.424,BARO0,32.35,52878
43.434,BARO0,32.35,52931
43.444,BARO0,32.31,52917
43.454,BARO0,32.27,52899
43.464,BARO0,32.25,52921
43.474,BARO0,32.23,52904
43.484,BARO0,32.17,52920
43.494,BARO0,32.15,52904
43.504,BARO0,32.13,52942
43.514,BARO0,32.1,52929
43.524,BARO0,32.06,52931
43.534,BARO0,32.02,52922
43.544,BARO0,32.02,52953
43.554,BARO0,32,52940
43.564,BARO0,31.95,52964
43.574,BARO0,31.93,52951
43.584,BARO0,31.88,52956
43.594,BARO0,31.86,52954
43.604,BARO0,31.81,52947
43.614,BARO0,31.79,52921
43.624,BARO0,31.77,52916
43.634,BARO0,31.73,52916
43.644,BARO0,31.71,52898
43.654,BARO0,31.69,52913
43.664,BARO0,31.65,52914
43.674,BARO0,31.65,52915
43.684,BARO0,31.62,52918
43.694,BARO0,31.57,52912
43.704,BARO0,31.56,52932
43.714,BARO0,31.54,52900
43.724,BARO0,31.53,52905
43.734,BARO0,31.49,52891
43.744,BARO0,31.46,52891
43.754,BARO0,31.45,52909
43.764,BARO0,31.42,52917
43.774,BARO0,31.41,52926
43.784,BARO0,31.38,52935
43.794,BARO0,31.36,52934
43.804,BARO0,31.33,52943
43.814,BARO0,31.33,52930
43.824,BARO0,31.32,52924
43.834,BARO0,31.28,52963
43.844,BARO0,31.27,52953
43.854,BARO0,31.23,52963
43.864,BARO0,31.2,52950
43.874,BARO0,31.19,52952
43.884,BARO0,31.17,52957
43.894,BARO0,31.15,52966
43.904,BARO0,31.13,52974
43.914,BARO0,31.11,52994
43.924,BARO0,31.09,52969
43.934,BARO0,31.08,52981
43.944,BARO0,31.03,52982
43.954,BARO0,31.02,52996
43.964,BARO0,31.03,52999
43.974,BARO0,31,52981
43.984,BARO0,30.97,52966
43.994,BARO0,30.97,52979
44.004,BARO0,30.94,53022
44.014,BARO0,30.93,52993
44.024,BARO0,30.91,53016
44.034,BARO0,30.9,53018
44.044,BARO0,30.88,53055
44.054,BARO0,30.85,53036
44.064,BARO0,30.86,53034
44.074,BARO0,30.83,53059
44.084,BARO0,30.81,53086
44.094,BARO0,30.8,53074
44.104,BARO0,30.79,53105
44.114,BARO0,30.8,53088
44.124,BARO0,30.76,53103
44.134,BARO0,30.75,53091
44.144,BARO0,30.72,53094
44.154,BARO0,30.72,53102
44.164,BARO0,30.69,53125
44.174,BARO0,30.68,53112
44.184,BARO0,30.67,53104
44.194,BARO0,30.66,53125
44.204,BARO0,30.64,53109
44.214,BARO0,30.61,53127
44.224,BARO0,30.61,53110
44.234,BARO0,30.61,53110
44.244,BARO0,30.58,53115
44.254,BARO0,30.56,53121
44.264,BARO0,30.53,53118
44.274,BARO0,30.54,53117
44.284,BARO0,30.52,53100
44.294,BARO0,30.5,53110
44.304,BARO0,30.48,53115
44.314,BARO0,30.47,53116
44.324,BARO0,30.46,53101
44.334,BARO0,30.46,53118
44.344,BARO0,30.43,53094
44.354,BARO0,30.42,53074
44.364,BARO0,30.4,53089
44.374,BARO0,30.39,53075
44.384,BARO0,30.38,53077
44.394,BARO0,30.37,53080
44.404,BARO0,30.36,53087
44.414,BARO0,30.36,53062
44.424,BARO0,30.34,53077
44.434,BARO0,30.32,53070
44.444,BARO0,30.31,53095
44.454,BARO0,30.3,53074
44.464,BARO0,30.28,53103
44.474,BARO0,30.26,53088
44.484,BARO0,30.25,53092
44.494,BARO0,30.23,53108
44.504,BARO0,30.23,53112
44.514,BARO0,30.23,53125
44.524,BARO0,30.2,53085
44.534,BARO0,30.19,53100
44.544,BARO0,30.17,53119
44.554,BARO0,30.15,53136
44.564,BARO0,30.13,53131
44.574,BARO0,30.13,53083
44.584,BARO0,30.11,53120
44.594,BARO0,30.09,53111
44.604,BARO0,30.08,53100
44.614,BARO0,30.07,53114
44.624,BARO0,30.06,53121
44.634,BARO0,30.04,53121
44.644,BARO0,30.03,53126
44.654,BARO0,30.01,53099
44.664,BARO0,29.99,53102
44.674,BARO0,29.97,53095
44.684,BARO0,29.97,53098
44.694,BARO0,29.94,53107
44.704,BARO0,29.93,53097
44.714,BARO0,29.91,53130
44.724,BARO0,29.87,53099
44.734,BARO0,29.89,53133
44.744,BARO0,29.87,53109
44.754,BARO0,29.85,53135
44.764,BARO0,29.84,53138
44.774,BARO0,29.83,53127
44.784,BARO0,29.79,53124
44.794,BARO0,29.78,53119
44.804,BARO0,29.78,53116
44.814,BARO0,29.78,53103
44.824,BARO0,29.75,53113
44.834,BARO0,29.74,53118
44.844,BARO0,29.72,53103
44.854,BARO0,29.69,53099
44.864,BARO0,29.69,53104
44.874,BARO0,29.67,53094
44.884,BARO0,29.65,53103
44.894,BARO0,29.64,53107
44.904,BARO0,29.61,53102
44.914,BARO0,29.6,53100
44.924,BARO0,29.6,53101
44.934,BARO0,29.59,53083
44.944,BARO0,29.57,53094
44.954,BARO0,29.55,53091
44.964,BARO0,29.53,53084
44.974,BARO0,29.5,53108
44.984,BARO0,29.5,53084
44.994,BARO0,29.48,53100
45.004,BARO0,29.46,53069
45.014,BARO0,29.47,53091
45.024,BARO0,29.44,53082
45.034,BARO0,29.41,53100
45.044,BARO0,29.4,53118
45.054,BARO0,29.39,53102
45.064,BARO0,29.38,53110
45.074,BARO0,29.36,53110
45.084,BARO0,29.33,53095
45.094,BARO0,29.32,53122
45.104,BARO0,29.31,53125
45.114,BARO0,29.3,53091
45.124,BARO0,29.27,53115
45.134,BARO0,29.25,53144
45.144,BARO0,29.25,53129
45.154,BARO0,29.23,53136
45.164,BARO0,29.2,53145
45.174,BARO0,29.19,53166
45.184,BARO0,29.18,53151
45.194,BARO0,29.17,53175
45.204,BARO0,29.15,53192
45.214,BARO0,29.14,53222
45.224,BARO0,29.13,53217
45.234,BARO0,29.1,53216
45.244,BARO0,29.11,53215
45.254,BARO0,29.07,53218
45.264,BARO0,29.07,53231
45.274,BARO0,29.07,53260
45.284,BARO0,29.05,53263
45.294,BARO0,29.02,53253
45.304,BARO0,29.01,53270
45.314,BARO0,29,53260
45.324,BARO0,28.97,53283
45.334,BARO0,28.96,53273
45.344,BARO0,28.95,53256
45.354,BARO0,28.93,53261
45.364,BARO0,28.91,53251
45.374,BARO0,28.92,53265
45.384,BARO0,28.87,53257
45.394,BARO0,28.85,53253
45.404,BARO0,28.85,53274
45.414,BARO0,28.83,53280
45.424,BARO0,28.8,53270
45.434,BARO0,28.78,53254
45.444,BARO0,28.77,53278
45.454,BARO0,28.77,53249
45.464,BARO0,28.73,53258
45.474,BARO0,28.72,53269
45.484,BARO0,28.71,53271
45.494,BARO0,28.68,53249
45.504,BARO0,28.68,53269
45.514,BARO0,28.66,53303
45.524,BARO0,28.63,53251
45.534,BARO0,28.61,53302
45.544,BARO0,28.59,53294
45.554,BARO0,28.59,53274
45.564,BARO0,28.58,53280
45.574,BARO0,28.55,53293
45.584,BARO0,28.53,53310
45.594,BARO0,28.51,53266
45.604,BARO0,28.49,53266
45.614,BARO0,28.47,53304
45.624,BARO0,28.46,53296
45.634,BARO0,28.43,53319
45.644,BARO0,28.43,53299
45.654,BARO0,28.41,53311
45.664,BARO0,28.39,53326
45.674,BARO0,28.39,53325
45.684,BARO0,28.38,53335
45.694,BARO0,28.34,53322
45.704,BARO0,28.33,53334
45.714,BARO0,28.3,53312
45.724,BARO0,28.29,53348
45.734,BARO0,28.27,53348
45.744,BARO0,28.26,53347
45.754,BARO0,28.25,53319
45.764,BARO0,28.24,53315
45.774,BARO0,28.21,53348
45.784,BARO0,28.19,53345
45.794,BARO0,28.18,53349
45.804,BARO0,28.17,53339
45.814,BARO0,28.14,53337
45.824,BARO0,28.12,53339
45.834,BARO0,28.12,53352
45.844,BARO0,28.1,53345
45.854,BARO0,28.09,53342
45.864,BARO0,28.06,53346
45.874,BARO0,28.04,53354
45.884,BARO0,28.01,53348
45.894,BARO0,28,53324
45.904,BARO0,27.99,53354
45.914,BARO0,27.98,53355
45.924,BARO0,27.96,53355
45.934,BARO0,27.95,53337
45.944,BARO0,27.93,53335
45.954,BARO0,27.9,53321
45.964,BARO0,27.89,53353
45.974,BARO0,27.84,53329
45.984,BARO0,27.84,53341
45.994,BARO0,27.82,53342
46.004,BARO0,27.81,53322
46.014,BARO0,27.8,53353
46.024,BARO0,27.78,53353
46.034,BARO0,27.76,53338
46.044,BARO0,27.73,53315
46.054,BARO0,27.73,53332
46.064,BARO0,27.71,53337
46.074,BARO0,27.69,53331
46.084,BARO0,27.68,53340
46.094,BARO0,27.64,53351
46.104,BARO0,27.63,53379
46.114,BARO0,27.61,53350
46.124,BARO0,27.6,53384
46.134,BARO0,27.57,53342
46.144,BARO0,27.54,53385
46.154,BARO0,27.55,53370
46.164,BARO0,27.53,53398
46.174,BARO0,27.5,53372
46.184,BARO0,27.49,53347
46.194,BARO0,27.47,53349
46.204,BARO0,27.45,53376
46.214,BARO0,27.43,53380
46.224,BARO0,27.42,53381
46.234,BARO0,27.41,53367
46.244,BARO0,27.39,53378
46.254,BARO0,27.35,53366
46.264,BARO0,27.33,53375
46.274,BARO0,27.31,53377
46.284,BARO0,27.29,53360
46.294,BARO0,27.28,53398
46.304,BARO0,27.26,53375
46.314,BARO0,27.23,53379
46.324,BARO0,27.22,53380
46.334,BARO0,27.19,53376
46.344,BARO0,27.18,53373
46.354,BARO0,27.16,53388
46.364,BARO0,27.14,53359
46.374,BARO0,27.13,53350
46.384,BARO0,27.09,53337
46.394,BARO0,27.07,53348
46.404,BARO0,27.06,53384
46.414,BARO0,27.05,53362
46.424,BARO0,27.04,53349
46.434,BARO0,27.01,53375
46.444,BARO0,27,53368
46.454,BARO0,26.98,53352
46.464,BARO0,26.94,53351
46.474,BARO0,26.93,53343
46.484,BARO0,26.9,53329
46.494,BARO0,26.88,53337
46.504,BARO0,26.86,53376
46.514,BARO0,26.85,53351
46.524,BARO0,26.82,53338
46.534,BARO0,26.8,53369
46.544,BARO0,26.78,53380
46.554,BARO0,26.76,53377
46.564,BARO0,26.77,53361
46.574,BARO0,26.73,53341
46.584,BARO0,26.71,53353
46.594,BARO0,26.69,53358
46.604,BARO0,26.67,53357
46.614,BARO0,26.67,53382
46.624,BARO0,26.65,53353
46.634,BARO0,26.63,53368
46.644,BARO0,26.59,53367
46.654,BARO0,26.61,53384
46.664,BARO0,26.56,53374
46.674,BARO0,26.53,53388
46.684,BARO0,26.52,53382
46.694,BARO0,26.5,53389
46.704,BARO0,26.49,53401
46.714,BARO0,26.46,53398
46.724,BARO0,26.46,53434
46.734,BARO0,26.45,53421
46.744,BARO0,26.43,53436
46.754,BARO0,26.41,53460
46.764,BARO0,26.39,53451
46.774,BARO0,26.34,53436
46.784,BARO0,26.34,53448
46.794,BARO0,26.33,53446
46.804,BARO0,26.31,53471
46.814,BARO0,26.31,53435
46.824,BARO0,26.27,53463
46.834,BARO0,26.27,53454
46.844,BARO0,26.25,53470
46.854,BARO0,26.25,53485
46.864,BARO0,26.21,53476
46.874,BARO0,26.19,53492
46.884,BARO0,26.17,53479
46.894,BARO0,26.16,53500
46.904,BARO0,26.14,53479
46.914,BARO0,26.13,53509
46.924,BARO0,26.09,53517
46.934,BARO0,26.1,53504
46.944,BARO0,26.05,53515
46.954,BARO0,26.05,53517
46.964,BARO0,26.04,53498
46.974,BARO0,25.99,53495
46.984,BARO0,26,53537
46.994,BARO0,25.98,53531
47.004,BARO0,25.96,53568
47.014,BARO0,25.96,53544
47.024,BARO0,25.91,53525
47.034,BARO0,25.9,53509
47.044,BARO0,25.89,53514
47.054,BARO0,25.89,53537
47.064,BARO0,25.87,53545
47.074,BARO0,25.84,53538
47.084,BARO0,25.83,53531
47.094,BARO0,25.8,53520
47.104,BARO0,25.79,53527
47.114,BARO0,25.76,53533
47.124,BARO0,25.77,53517
47.134,BARO0,25.74,53545
47.144,BARO0,25.72,53577
47.154,BARO0,25.71,53567
47.164,BARO0,25.69,53543
47.174,BARO0,25.68,53578
47.184,BARO0,25.66,53562
47.194,BARO0,25.64,53546
47.204,BARO0,25.61,53556
47.214,BARO0,25.59,53582
47.224,BARO0,25.58,53571
47.234,BARO0,25.55,53546
47.244,BARO0,25.56,53551
47.254,BARO0,25.52,53531
47.264,BARO0,25.52,53589
47.274,BARO0,25.51,53563
47.284,BARO0,25.48,53559
47.294,BARO0,25.46,53562
47.304,BARO0,25.45,53598
47.314,BARO0,25.43,53604
47.324,BARO0,25.42,53574
47.334,BARO0,25.41,53569
47.344,BARO0,25.39,53588
47.354,BARO0,25.37,53573
47.364,BARO0,25.37,53566
47.374,BARO0,25.33,53567
47.384,BARO0,25.32,53575
47.394,BARO0,25.3,53568
47.404,BARO0,25.29,53574
47.414,BARO0,25.27,53590
47.424,BARO0,25.27,53574
47.434,BARO0,25.26,53557
47.444,BARO0,25.23,53577
47.454,BARO0,25.23,53565
47.464,BARO0,25.21,53565
47.474,BARO0,25.2,53595
47.484,BARO0,25.19,53587
47.494,BARO0,25.17,53591
47.504,BARO0,25.16,53592
47.514,BARO0,25.16,53597
47.524,BARO0,25.14,53605
47.534,BARO0,25.14,53595
47.544,BARO0,25.11,53591
47.554,BARO0,25.09,53578
47.564,BARO0,25.07,53605
47.574,BARO0,25.08,53595
47.584,BARO0,25.06,53598
47.594,BARO0,25.05,53608
47.604,BARO0,25.04,53604
47.614,BARO0,25.04,53645
47.624,BARO0,25,53606
47.634,BARO0,25.03,53623
47.644,BARO0,24.99,53616
47.654,BARO0,24.97,53611
47.664,BARO0,24.97,53615
47.674,BARO0,24.95,53617
47.684,BARO0,24.94,53629
47.694,BARO0,24.93,53601
47.704,BARO0,24.93,53610
47.714,BARO0,24.92,53629
47.724,BARO0,24.92,53607
47.734,BARO0,24.87,53638
47.744,BARO0,24.88,53604
47.754,BARO0,24.88,53601
47.764,BARO0,24.88,53617
47.774,BARO0,24.86,53615
47.784,BARO0,24.84,53605
47.794,BARO0,24.82,53595
47.804,BARO0,24.82,53626
47.814,BARO0,24.81,53621
47.824,BARO0,24.81,53629
47.834,BARO0,24.77,53598
47.844,BARO0,24.8,53624
47.854,BARO0,24.78,53587
47.864,BARO0,24.75,53603
47.874,BARO0,24.75,53631
47.884,BARO0,24.75,53600
47.894,BARO0,24.74,53594
47.904,BARO0,24.73,53601
47.914,BARO0,24.72,53573
47.924,BARO0,24.71,53576
47.934,BARO0,24.71,53587
47.944,BARO0,24.69,53582
47.954,BARO0,24.69,53565
47.964,BARO0,24.67,53562
47.974,BARO0,24.68,53581
47.984,BARO0,24.66,53572
47.994,BARO0,24.67,53552
48.004,BARO0,24.65,53568
48.014,BARO0,24.65,53564
48.024,BARO0,24.63,53578
48.034,BARO0,24.63,53573
48.044,BARO0,24.64,53609
48.054,BARO0,24.64,53564
48.064,BARO0,24.62,53590
48.074,BARO0,24.6,53614
48.084,BARO0,24.61,53616
48.094,BARO0,24.6,53613
48.104,BARO0,24.59,53613
48.114,BARO0,24.6,53634
48.124,BARO0,24.6,53632
48.134,BARO0,24.59,53608
48.144,BARO0,24.56,53612
48.154,BARO0,24.56,53643
48.164,BARO0,24.55,53636
48.174,BARO0,24.55,53667
48.184,BARO0,24.55,53657
48.194,BARO0,24.55,53656
48.204,BARO0,24.55,53653
48.214,BARO0,24.55,53638
48.224,BARO0,24.54,53683
48.234,BARO0,24.54,53670
48.244,BARO0,24.53,53686
48.254,BARO0,24.53,53699
48.264,BARO0,24.51,53677
48.274,BARO0,24.51,53690
48.284,BARO0,24.5,53694
48.294,BARO0,24.5,53691
48.304,BARO0,24.49,53691
48.314,BARO0,24.5,53703
48.324,BARO0,24.46,53717
48.334,BARO0,24.48,53737
48.344,BARO0,24.48,53716
48.354,BARO0,24.46,53737
48.364,BARO0,24.46,53742
48.374,BARO0,24.46,53743
48.384,BARO0,24.45,53732
48.394,BARO0,24.44,53748
48.404,BARO0,24.44,53726
48.414,BARO0,24.44,53763
48.424,BARO0,24.44,53772
48.434,BARO0,24.44,53773
48.444,BARO0,24.41,53771
48.454,BARO0,24.41,53780
48.464,BARO0,24.41,53786
48.474,BARO0,24.42,53777
48.484,BARO0,24.39,53774
48.494,BARO0,24.39,53784
48.504,BARO0,24.38,53788
48.514,BARO0,24.38,53817
48.524,BARO0,24.38,53805
48.534,BARO0,24.37,53803
48.544,BARO0,24.35,53803
48.554,BARO0,24.35,53824
48.564,BARO0,24.36,53795
48.574,BARO0,24.36,53810
48.584,BARO0,24.33,53825
48.594,BARO0,24.32,53835
48.604,BARO0,24.32,53817
48.614,BARO0,24.32,53826
48.624,BARO0,24.33,53847
48.634,BARO0,24.29,53828
48.644,BARO0,24.28,53856
48.654,BARO0,24.29,53834
48.664,BARO0,24.3,53838
48.674,BARO0,24.28,53828
48.684,BARO0,24.26,53842
48.694,BARO0,24.25,53842
48.704,BARO0,24.26,53827
48.714,BARO0,24.25,53863
48.724,BARO0,24.23,53873
48.734,BARO0,24.25,53850
48.744,BARO0,24.23,53868
48.754,BARO0,24.21,53848
48.764,BARO0,24.19,53867
48.774,BARO0,24.2,53852
48.784,BARO0,24.19,53856
48.794,BARO0,24.18,53864
48.804,BARO0,24.17,53863
48.814,BARO0,24.15,53885
48.824,BARO0,24.15,53866
48.834,BARO0,24.15,53866
48.844,BARO0,24.14,53880
48.854,BARO0,24.13,53857
48.864,BARO0,24.13,53879
48.874,BARO0,24.1,53859
48.884,BARO0,24.09,53857
48.894,BARO0,24.08,53874
48.904,BARO0,24.06,53863
48.914,BARO0,24.07,53886
48.924,BARO0,24.06,53871
48.934,BARO0,24.04,53846
48.944,BARO0,24.04,53872
48.954,BARO0,24.03,53858
48.964,BARO0,24,53879
48.974,BARO0,23.98,53869
48.984,BARO0,23.99,53889
48.994,BARO0,23.97,53876
49.004,BARO0,23.96,53885
49.014,BARO0,23.96,53890
49.024,BARO0,23.96,53880
49.034,BARO0,23.92,53877
49.044,BARO0,23.93,53912
49.054,BARO0,23.92,53911
49.064,BARO0,23.89,53884
49.074,BARO0,23.9,53903
49.084,BARO0,23.88,53895
49.094,BARO0,23.87,53900
49.104,BARO0,23.86,53916
49.114,BARO0,23.87,53904
49.124,BARO0,23.85,53925
49.134,BARO0,23.83,53916
49.144,BARO0,23.82,53905
49.154,BARO0,23.83,53889
49.164,BARO0,23.81,53935
49.174,BARO0,23.79,53916
49.184,BARO0,23.77,53923
49.194,BARO0,23.77,53916
49.204,BARO0,23.76,53914
49.214,BARO0,23.75,53929
49.224,BARO0,23.73,53918
